id,v0,v1,v2,v3,v4,v5,v6,v7,v8
0,13.581770451397,16.13312646876982,3.88849583572758,15.79545094313981,5.400630270620922,2.831768503116202,13.51587380492198,11.72780555847936,-10.43918516095139
89,22.13422591893817,19.96240188230266,4.205618999770866,11.08000367561161,-8.735390305129576,-1.233598762955151,16.43611710111428,-3.051344253667281,-21.54858308841057
98,28.27468758000237,10.36955659095972,-3.371363678879901,12.68451680874568,6.561008743041658,1.123639002474221,8.914745775788164,14.43386623516733,-27.10992828027842
27,24.72549372758377,12.26461004750517,9.756256679900693,11.94745410544581,5.258124626725112,-1.199114384388392,14.54275740580708,-11.13891704149045,-28.84571125677816
39,9.351150602702056,15.80198474796017,-12.59453829660788,0.9126064833114783,-0.1593351642075055,6.298993815420832,0.9958111003371585,8.005069018965033,-28.03669415013847
21,25.62803798907391,16.07055429015482,14.87202809489557,-3.542531146571125,11.45328130305757,-7.096185321172896,11.09833847641775,5.237328713220928,-21.09997588209279
80,10.49700188256305,19.51004807594525,20.82666432307552,2.6348868422858,-0.5419530343975182,0.379002839468212,5.961269800524271,-9.523010916538167,-29.04338495290627
78,8.838291139246801,11.59777876967653,-4.828684930658508,13.87427464929144,13.39794836409817,-5.53798864008188,10.72173990350168,7.516306448928139,-22.59343517171774
67,15.21216443309666,-5.372505859813553,10.27867320695658,9.736323817603648,-5.943045393349529,4.358870766690517,-5.651537334908914,6.687559724271965,-26.1921959943624
60,27.48801893982269,13.62647395198602,-0.7774792804948335,-1.045860418083549,0.3025006195683843,9.149404014339156,10.76033692226854,-3.129826707539652,-33.20373065674571
26,27.85475015235803,11.82352061300945,14.72646018708643,7.939123878471696,14.86846083324137,4.838298027972446,9.025314135338995,-4.17569975691482,-18.49492889634812
81,1.758329292001017,11.07542854773825,6.081012029999385,16.22850361478943,13.36621459170772,6.659815158080367,3.480943871706744,-8.579754352461196,-25.65028790505044
41,20.75437394319732,6.493019159987781,11.22510953295635,20.58024973520344,0.08246287058313594,8.21610573840967,8.770203963457389,12.18071004047142,-19.05140798609604
44,14.70763890865391,19.12799709293708,9.456266903661295,-3.901491437839443,4.640086175676852,-11.32913096886188,2.209180489936386,10.9594823020371,-14.35862910198637
43,12.11511639339101,21.94028389688723,0.6174264704443473,-2.190682668986821,-7.446282110502242,3.177406386831401,11.70293508057874,11.55033667381128,-23.94413965994297
72,12.44250449322599,20.89499276992638,4.885918911483291,4.616855806377074,14.41876509982411,5.693596938471831,-10.6039920070541,-0.5481722099928004,-12.59827756641712
73,6.62583657631534,1.982616668182996,6.83806789792066,8.263593512088098,-3.715178738014666,6.489676720424764,17.68734590660267,9.540477996185883,-25.80703816379087
63,19.44937269929627,0.7759100735676662,14.68808686409575,11.65145903914425,16.50559505244171,4.398420393057967,-9.75987848203245,0.2232225286256417,-20.80349682418231
52,-0.4448038635845666,10.64257096293989,18.35587296222185,1.620674091902882,1.659372437955399,10.67796548255109,3.031327938084881,-2.787267869545418,-28.91476323126538
55,14.30606108705161,6.016830202228544,3.1531319319469,5.252193165788265,18.54148063442219,-1.947543805095515,-6.457570011143012,7.836014419964647,-31.14799548470593
92,12.28155018977948,18.95988327509226,3.994155067513888,3.900440550602049,16.60769325525136,18.10380765380553,10.19963185815532,-1.155142009928353,-18.75325891409858
70,12.04728994997292,16.82594231376074,19.08491687299048,-3.328513236324433,4.455452610228697,8.117487872876612,6.953350132383047,12.96214327208975,-12.04148711411071
10,19.28632863324688,1.865393265917406,-4.740361540557434,3.30232490168731,9.582595632129362,-1.526895656438458,-2.184887893331958,15.82615983492182,-18.85767388004826
93,21.00301130619663,-1.392712694935456,-0.221813987766142,15.64474592616215,9.086847308814686,-5.528890394805685,2.289460078832257,-0.944144543719095,-28.04508998858789
85,18.32043201807085,11.35592212096652,5.772035423398593,-6.468152642540685,13.18679787157633,8.336946615061199,16.53231038402904,11.30737771833058,-25.05472414362478
13,5.590604944360365,7.450836750399097,3.481753661699794,12.3118645882887,-0.870699985739073,-7.767304626568302,14.06967536303334,-2.552819606707845,-16.27801233212618
94,5.118081516205857,14.30878965346059,6.869833548638892,1.122915049678874,-7.703862062796958,-6.323126915134968,1.84559651741403,10.31424145449599,-31.06330336044226
42,15.8150273498487,-0.196729111178515,15.35048296595819,-7.643340609846114,-4.270825765284322,3.870359236533675,7.551059733567417,6.780043736520765,-16.45813534947075
49,12.52068446974628,16.24343994417136,4.64005979168798,-5.124528589051205,-4.731407320950326,9.374287743122524,-3.851458760485682,13.20699165506375,-11.45408966666685
25,23.26067044952257,23.90623418985025,10.31302486997078,12.60725466335459,-2.989263219097947,10.01567429373923,-2.201410491437366,1.972497334954951,-12.04676019933892
22,26.16622672732613,9.780613899330286,16.61023991140117,9.186688826004513,-1.922642015555233,-9.347338993887638,-0.9365341434317856,10.80462791653127,-19.37691766397146
45,18.40544549765613,11.74542249577237,11.49887388204296,-8.160586996729908,16.66319720181556,4.232265831751354,-0.1051583935761325,-5.995767492466165,-29.27991282927799
28,11.00575348664321,6.516428915126316,0.9285388974400496,6.726363839008286,12.03246059199634,20.66954493838762,-4.373143009100249,11.29874352920605,-24.63501777289231
34,29.3784529838948,-0.4736650893665503,19.81489495893129,7.251805460198415,2.177944651999074,5.932211345952195,0.9310395898177446,7.300262162143001,-18.73643029524657
90,21.22612567347832,4.927346268025027,6.847985101966219,5.909590896800073,4.202638103313151,-0.7865097893298297,-13.87535310763893,-7.688668877402978,-19.04574540717317
1,6.595247068656943,25.94251927017236,17.16193556021969,6.429281097583969,13.36600088991323,5.746539585053358,6.415869601219106,9.211062483030901,-24.57857509766042
96,10.01765124780889,23.31221585094281,0.08398044647996841,2.141126840550987,11.29837743403055,-2.985802043798601,12.46084740163861,6.436558779422679,-11.31288288083122
91,2.606662149121407,9.612964088576243,9.486060244461367,10.59150749348463,5.418401261251362,-2.537664501996581,-3.393904323083147,16.07439298539397,-14.11261349860249
56,27.32943800674719,11.98659198263641,16.82857823877316,-5.364342750979419,-4.96303917203156,-1.557272653472704,-2.009422068349171,-3.753011307506628,-25.37801558378515
16,12.37364850298813,19.4972720580458,10.41889861394072,2.797382259883296,11.01673331782159,8.315250388673261,7.515995124062035,-11.91739063703706,-13.44971437518554
61,11.47039522523922,-0.8141100038799658,15.07731702270889,1.092902758528201,13.39516916539854,-1.7310004879839,1.546819796151297,-2.365332672393586,-33.46513304265325
38,2.866824370607695,3.419464189746358,5.533368827242761,-9.162673677731746,4.514987773773832,4.297629644717841,-4.8746710917711,-4.88571843339242,-18.68136699956198
77,11.53214782444097,6.337990634397176,1.381798639930884,5.935622202396084,-12.64393591323881,-2.20465520980004,0.4667030087705311,1.468349690185917,-7.624950209072245
14,-2.63299466288922,10.44742931432188,-2.302371471294502,-2.113809519951084,3.390329621637536,-2.908850624570337,4.594156102623735,-1.430506200088663,-23.53111016221953
12,19.96511558623687,10.2360897588566,-10.69636710051849,1.350636113336031,11.09864629235154,2.363096653295752,11.42666308492808,0.2068113082736145,-22.56675459670019
7,9.808364935000089,8.691770536893445,-2.962661381567594,0.8940223991401611,1.328197767373005,-3.085169696248891,-12.03737688414683,1.645333586271207,-13.31103856531774
57,20.09410081877639,10.19291589111315,-6.129302587343275,13.77845280647009,7.806565040844684,10.00995677585185,0.4929035567042358,-10.0157085711216,-20.47521625727395
6,9.27739314199048,-5.356611767608268,1.551428107549258,2.758122322722389,-0.1766358379011762,12.61000647318394,1.9327646994868,-4.327320030721432,-27.19605244266858
18,14.29206670893147,2.466291204845924,12.21209796433443,11.78481963993741,1.542477631007936,3.331153332918647,8.232354655875739,-12.5663865834098,-12.21203989522438
86,8.11592997247468,-1.372669670014462,-0.1764226227653847,-4.8493004304464,-3.889506569407536,-4.004616711992514,3.431925953110475,7.436717120640804,-15.76988052667258
65,9.187919612910155,18.60105517609429,20.41678055132743,14.2451948513892,-5.444759176102641,5.746023535820767,-3.694514545345256,-0.1323267458914512,-17.0639728252173
75,8.102228086247511,6.292462332796676,19.28832800432706,12.84154420930605,-5.36160073355178,9.315528441834596,10.9008263736986,2.548897010119699,-15.34761059629573
31,8.908548141152185,-5.088039380268767,2.03370755288712,12.97621946927013,4.9461814978951,11.89832485908426,2.731604333730565,-2.027709047713741,-18.08067578671974
99,13.19399786327906,22.80380335984719,4.573314766876396,10.66051233375869,3.767509261249739,15.36719635352077,10.52747040168283,4.762250760394487,-33.53355349234837
29,9.481468262036678,6.983887546320339,12.83172878393214,-13.01782763034226,10.45596924040577,2.644572834007085,-3.214508385360348,11.65911440950363,-22.48754660834753
83,18.65778311455862,16.6030771462599,16.54895405638081,16.88882276013389,2.629842768920342,8.121479132051745,-3.036600935095693,-4.105464359342483,-31.1725120713347
84,6.482545033558469,9.225373502833763,13.15155102120098,15.71387767319888,-2.100235129831128,4.716643327885248,6.163147528522138,10.76802882126946,-34.02544392018019
71,20.62196733633138,22.50834337566838,13.84481105436489,-4.786861905471567,-5.230787860724019,3.964450694782516,14.53553201912584,7.847984489087556,-22.46194073735908
95,5.218856139054326,15.77526757486874,3.346960293425045,12.03146027777182,0.1114365103248207,12.58866108631632,7.035525164948643,1.907021438128948,-7.30427801044885
11,27.72331283360429,10.08313143820272,13.25112543087468,12.13650426078966,10.10497976155509,12.29484101821817,4.147713568719175,6.362935224849335,-35.79802684697538
47,15.25352240492477,22.93115411992662,4.874547847658928,-8.602383769895161,-0.2881840944719892,4.69727889526982,-5.229378220642795,-5.471705549407137,-24.35410595902365
48,28.0102084202229,7.023060328832432,11.25136733568398,-5.81069924717864,12.02823951507651,13.58374063634145,-0.2237871230041688,-1.496839085757784,-16.34742886412602
76,16.22634271023494,-2.669962355059378,11.1380319148915,2.829513803334519,-5.830101626329524,-10.56592943655654,6.01353911720688,-0.360623017618694,-25.67029847106741
88,22.00079299676385,6.636722005088764,2.569355226889794,2.76603505115731,-10.08990767667203,16.83171453345944,-0.2010157301340863,6.954558368085375,-16.75384390098076
30,16.08762783706955,27.61553532935203,7.730457322086077,8.706130554693914,12.22815704460273,-2.320674499534574,0.2539308738135286,-6.852082078415597,-29.62697597851286
58,21.5476076961543,13.76709930870249,5.227189985083989,19.09784913824069,-10.5491954171548,-3.055790025925214,0.8696733771924672,6.160164958059435,-24.26552168177786
15,4.413340397830517,3.37220135649379,-4.025802173080843,2.853809097479883,13.04966792050051,8.163043032036287,8.487646798825498,5.924220923544403,-32.97938016968943
69,28.76847424977856,9.184584520946537,3.649448300796044,0.2905438678521204,-1.670191900167068,-0.8787013416934892,2.667378923358505,16.77500109269596,-26.72189940174658
19,27.43774857792607,4.783509488396953,5.440634466514433,2.872378027218293,3.425457679088735,-4.741697248465695,4.489600464386887,1.137187773867005,-5.836468998367757
62,23.52066354779863,18.33872937157592,-3.7533903244691,-0.556499820967452,12.8123397887398,-3.362142379962009,-7.684084519013688,1.98023052939188,-25.76500307279155
23,11.76487349532649,4.737721843876662,12.34299306954564,-4.741233977244764,-3.435766666675825,13.67018715995042,16.88402617921297,-5.375161615522113,-22.7810170332136
53,9.899983869189521,13.11017585546007,14.26704847531813,8.879474762596448,11.41928466250745,-11.38755554419844,-5.655396273676792,9.06281982910793,-25.79668699324917
50,7.569753600640594,16.12062481555483,9.162330347634413,4.105050455330914,-0.519317067774359,-0.7359721703047849,-11.72360075786102,12.73649701433485,-26.74630851996323
33,15.51685998384727,14.44793546971818,9.74571919925933,4.075426651290051,5.042299961431982,8.614692839680991,-10.81442350012703,9.280321422656433,-36.20860669211936
68,12.25575535432888,10.19663878163088,8.293919730755512,11.70838769297395,14.09870652420842,-12.31974216948702,0.3132376910985015,-4.24787467398072,-13.12257857666406
54,11.48782305132412,0.9366604448976675,8.601611488427871,8.971814502474961,19.35372916246623,5.027160381759662,8.782186977543653,4.002161258079193,-12.82227541680058
51,13.69481242521502,21.44722995744671,8.286792210999995,-8.004712604091704,-1.544258294780102,-6.003373029957515,4.008616503108305,-8.663863697439893,-16.54066387504301
79,9.003153386055047,15.88297953352812,1.617479428397164,2.674360486960161,5.620223136202941,-3.107363305651423,15.44195704529068,-3.728072448524089,-34.19634265729861
97,21.46666759472941,22.47086481127872,5.629975378428278,9.868087033241773,13.19678745886383,6.269018418608911,0.6397160373143326,16.38978041930799,-23.77496468648918
40,4.991467957420303,19.12968134107288,-0.4538518182452826,18.74904247049599,0.2319284678576173,1.37994446940413,-5.734534924882647,0.5087906378865131,-16.79465445837448
46,24.98187394620857,18.4927835490283,19.92511665609072,-0.9669370499077756,2.032169116376182,13.95027043104321,-1.874633376122442,3.779319734214127,-19.28565364963864
20,21.81368752428861,11.89089360935299,-0.1824744107674787,-5.288926177057821,-5.895695559734484,0.9515767416402339,-6.661322739738385,7.017293852737774,-28.86156589110563
24,5.602561153168866,8.227889053614872,23.405015345245,-0.3528139507603388,4.832892541868972,-2.954039986291187,-2.638132731157399,-5.373020419486495,-16.08424986585932
5,13.22267822442985,15.19154486315577,5.408882590827338,8.688508917602009,-1.203005790070926,-16.65607976204016,4.367532487994503,2.300974291951123,-28.47086278062984
9,17.69968523164645,3.974102051073678,2.773096256048746,-4.753332837491175,3.90535238593852,-1.025704768980459,-1.532147494340294,-2.476122172296435,-39.58419694198871
66,7.662389325612975,5.487869566468065,21.01223852710396,6.244331548239604,9.025048927519919,-1.705174372918288,9.565142475305333,7.634336302476214,-13.78986480310694
37,13.00792129562524,10.12154458835948,14.00948220826081,-2.402594096213306,-7.48548079195153,14.07624546947692,2.276974843974913,8.700368031893364,-32.56829503297824
87,9.572255049375306,19.76108934426951,-4.355599863448196,8.706544916040505,-9.97044331237835,7.050249686748403,3.62606114730017,-5.803703703791379,-25.07416901296515
4,14.83499594063391,7.441509918281968,-0.6187373586391046,3.664555663278633,-9.87680396330831,-2.024833259639892,-2.036302259786745,-13.45442763719777,-25.15156519467826
35,12.86664329916746,3.753248875215851,3.289250309750943,-6.328818241558578,9.917544278993223,-2.750760758987349,12.25335189299189,-5.067030948484709,-12.61519904227681
8,26.43565699288385,17.03188240595941,2.26495232206639,14.41979124702915,6.137524676338472,-1.954712985136194,-2.81116188196024,-3.493491043154991,-11.46000628924728
64,12.36847601289728,7.332447043580189,5.373131636956618,2.613370827475622,7.852843807224843,12.72417434280196,13.30409060678762,18.6168045015965,-14.01359781045124
82,14.16384614306691,6.808990732441015,3.153552624649314,12.32351874534635,0.342211695384566,13.70267979364695,-11.62016924437858,6.480496934198916,-17.20457615345112
17,10.75858809963772,7.862445916986804,13.63434916909755,-1.745172543970089,8.085929626429227,14.42355187467349,-3.691771916465951,2.659898816553433,-6.772129342452054
74,14.79122309970573,9.172756334763816,5.62143954328905,6.00813167684264,-4.541304983792091,16.27485280707794,3.242002702090321,-11.36966967458894,-27.9872476846445
3,0.9591251765235485,20.4133325227688,3.916579738708482,3.352728487717509,6.07071919089224,15.9239692636537,-2.140501008864601,0.7403892745443251,-27.14538624606452
2,21.41305665556556,16.73278417418319,-0.6015547183416825,-1.082325400161161,-2.497396587521509,4.167970217958905,10.77660702238904,-2.119690041391515,-7.216777509862466
32,11.78573539566733,8.184687082951292,15.2071379198305,2.132285524120532,8.640011583102735,-5.08491238770424,18.414170004203,8.812897365626869,-30.48887309124164
36,25.07078202596054,-0.4795670194725459,6.511011922709102,-0.6997298382518745,0.5958653179349551,5.805783679929859,14.37272777853432,0.7548096478064432,-23.33699832803726
59,25.48922269030445,8.798382490135806,-4.564169536762729,-4.706883996201898,9.479139986101702,11.59905010660374,0.4722071659001618,2.308319842322573,-14.57725478498342
